class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
narrow,0.48801499605178833,0.367483526468277,-0.291622519493103,0.9998665452003479,0.4954778254032135,0.3559410274028778,-0.27148130536079407,0.9995917677879333,0.5001600980758667,0.35673293471336365,-0.27155035734176636,0.9995996952056885,0.5043450593948364,0.3575969934463501,-0.2715603709220886,0.9995653033256531,0.4829804003238678,0.35545092821121216,-0.26993298530578613,0.9996076822280884,0.478972852230072,0.3558942973613739,-0.2699679136276245,0.999628484249115,0.4751961827278137,0.356436163187027,-0.2700670659542084,0.9996326565742493,0.5107539296150208,0.36768409609794617,-0.1469031423330307,0.9992012977600098,0.47214269638061523,0.3674294054508209,-0.14296697080135345,0.9994872808456421,0.4972286820411682,0.3854667544364929,-0.24578693509101868,0.9998862147331238,0.48014721274375916,0.3845447599887848,-0.24430832266807556,0.9998936653137207,0.5549715757369995,0.47009143233299255,-0.05347268655896187,0.9998583793640137,0.4345672130584717,0.46668967604637146,-0.07326845079660416,0.9998719096183777,0.5716311931610107,0.5906850099563599,0.0053879437036812305,0.9833114743232727,0.41249576210975647,0.5860731601715088,-0.03726721554994583,0.9858102798461914,0.5650157928466797,0.6875442862510681,-0.12600140273571014,0.9674899578094482,0.41996341943740845,0.6918995976448059,-0.15555177628993988,0.9577293395996094,0.565648078918457,0.7262465953826904,-0.16604432463645935,0.9375936985015869,0.42002153396606445,0.7254326343536377,-0.19261589646339417,0.923344075679779,0.5578721165657043,0.7223746180534363,-0.20051336288452148,0.9414732456207275,0.42781591415405273,0.7197479605674744,-0.22653523087501526,0.9258978366851807,0.5551600456237793,0.7115464806556702,-0.14196255803108215,0.9305932521820068,0.4299962520599365,0.7093743681907654,-0.1702890396118164,0.9160686731338501,0.5227874517440796,0.7045016884803772,0.010347181931138039,0.9970859289169312,0.4580773711204529,0.7017496228218079,-0.010224604979157448,0.9974637031555176,0.5145333409309387,0.8676267862319946,-0.043844010680913925,0.8638659715652466,0.46273893117904663,0.8725805878639221,-0.057200413197278976,0.8723452091217041,0.5106441974639893,1.0003113746643066,0.17593267560005188,0.7048505544662476,0.4730890393257141,1.0044811964035034,0.12534382939338684,0.6597456932067871,0.504584550857544,1.002653956413269,0.18905067443847656,0.4983665645122528,0.47514957189559937,1.0340237617492676,0.13608457148075104,0.33583250641822815,0.516914427280426,1.0856564044952393,0.048499539494514465,0.5968119502067566,0.4821285307407379,1.0915778875350952,-0.023744206875562668,0.5434444546699524
narrow,0.47802191972732544,0.5624383687973022,-0.702744722366333,0.9996652007102966,0.48338207602500916,0.5504554510116577,-0.7079741358757019,0.9988813996315002,0.48745280504226685,0.5480893850326538,-0.7079246640205383,0.9989436268806458,0.49158844351768494,0.5451479554176331,-0.7080292105674744,0.998879075050354,0.47262606024742126,0.5516244769096375,-0.7033307552337646,0.9990686774253845,0.4690512716770172,0.5503300428390503,-0.703532874584198,0.9991028308868408,0.46532291173934937,0.548392117023468,-0.7036455869674683,0.9991232752799988,0.49854469299316406,0.5307353734970093,-0.6088768839836121,0.9983022809028625,0.45959538221359253,0.5352321267127991,-0.5869777798652649,0.9988958835601807,0.4860711991786957,0.5628941059112549,-0.6542444229125977,0.999620258808136,0.4737558960914612,0.5652875900268555,-0.6481157541275024,0.9996488094329834,0.5477688312530518,0.5688568949699402,-0.44839805364608765,0.9998524785041809,0.4250839352607727,0.5760221481323242,-0.4273899495601654,0.9999293684959412,0.5615793466567993,0.6881654262542725,-0.38971370458602905,0.9883096814155579,0.41165995597839355,0.6956288814544678,-0.35906022787094116,0.9884802103042603,0.557898759841919,0.8088035583496094,-0.43466559052467346,0.9538876414299011,0.41338247060775757,0.8125698566436768,-0.41421183943748474,0.9653352499008179,0.5591817498207092,0.8460817337036133,-0.46659940481185913,0.8996323943138123,0.4057041108608246,0.8466371893882751,-0.44066643714904785,0.930162250995636,0.5502738952636719,0.8441137075424194,-0.49785369634628296,0.9081565737724304,0.41985899209976196,0.8449157476425171,-0.47586965560913086,0.9355478882789612,0.5471500158309937,0.8320338726043701,-0.44743210077285767,0.9037181735038757,0.4238327443599701,0.8327586650848389,-0.42818769812583923,0.9268946647644043,0.5240906476974487,0.7207444906234741,-0.007732516620308161,0.9962252974510193,0.46547549962997437,0.7261736989021301,0.007861105725169182,0.9976102113723755,0.5144674181938171,0.8797730207443237,-0.012928970158100128,0.8572574257850647,0.47411078214645386,0.8856924772262573,0.003202966880053282,0.8787986636161804,0.5081102848052979,0.9863937497138977,0.1868981122970581,0.7330949306488037,0.47996005415916443,0.9859458804130554,0.18493115901947021,0.7157164812088013,0.5046510696411133,0.9905548095703125,0.1991526484489441,0.5862557888031006,0.4821454584598541,0.9885360598564148,0.19644427299499512,0.45088863372802734,0.5190789103507996,1.034640908241272,0.08091096580028534,0.6608899831771851,0.4676686227321625,1.0586191415786743,0.06513453274965286,0.6161776781082153
narrow,0.4780026078224182,0.7508889436721802,-0.7491821050643921,0.9994122982025146,0.4825497567653656,0.7432835698127747,-0.7569137811660767,0.9990185499191284,0.4869406819343567,0.7411706447601318,-0.756989061832428,0.9991189241409302,0.49136266112327576,0.7393695712089539,-0.7572247385978699,0.9990193843841553,0.47132745385169983,0.7442348003387451,-0.7544788718223572,0.9988387227058411,0.46778613328933716,0.7426707744598389,-0.7545043230056763,0.9988654851913452,0.46410948038101196,0.7412256002426147,-0.7544993758201599,0.9987772107124329,0.5003646612167358,0.7224814295768738,-0.6780115365982056,0.9990776181221008,0.45493945479393005,0.721013605594635,-0.6654367446899414,0.9990520477294922,0.48484212160110474,0.741824746131897,-0.7047399878501892,0.9996477365493774,0.4715369641780853,0.7417318224906921,-0.7010083794593811,0.9995114207267761,0.5521289110183716,0.7036511898040771,-0.4930093288421631,0.9998157620429993,0.42005473375320435,0.7017745971679688,-0.49545082449913025,0.9997794032096863,0.5597977042198181,0.8364951014518738,-0.44409289956092834,0.985368013381958,0.4180719256401062,0.8225811719894409,-0.41632992029190063,0.9848216772079468,0.5465583801269531,0.9601126313209534,-0.5018882751464844,0.9598531126976013,0.42558541893959045,0.9398279786109924,-0.45903533697128296,0.9759103059768677,0.5550121068954468,0.9886026382446289,-0.5717521905899048,0.9056409597396851,0.42311033606529236,0.9754260778427124,-0.5087310075759888,0.9447088837623596,0.5383312702178955,0.9873819947242737,-0.6121381521224976,0.9171357154846191,0.4377955496311188,0.972202718257904,-0.5346754789352417,0.9536781311035156,0.5315067768096924,0.9764229655265808,-0.5175028443336487,0.9151363968849182,0.44223642349243164,0.9628816246986389,-0.47282975912094116,0.9505135416984558,0.5229102969169617,0.6750456690788269,-0.0029512736946344376,0.9991863965988159,0.45357266068458557,0.6745427846908569,0.0033373620826750994,0.9994664788246155,0.5163286328315735,0.8420137166976929,-0.059886157512664795,0.44831302762031555,0.4711243510246277,0.8569433093070984,-0.03076469898223877,0.48350733518600464,0.5195492506027222,0.919876217842102,0.27468395233154297,0.3023782968521118,0.46880799531936646,0.925503134727478,0.24952106177806854,0.27280715107917786,0.5178461074829102,0.918258011341095,0.29425758123397827,0.2364072948694229,0.47644180059432983,0.9271755218505859,0.275662899017334,0.1743060052394867,0.5266169309616089,0.9673341512680054,0.20946457982063293,0.3312242031097412,0.4733186364173889,0.9790705442428589,0.1974146068096161,0.29397690296173096
narrow,0.4735378324985504,0.7102307081222534,-0.8294638395309448,0.9996245503425598,0.4786853790283203,0.7039321660995483,-0.8371857404708862,0.9994982481002808,0.48332491517066956,0.7026551961898804,-0.8371922373771667,0.9995467066764832,0.48823362588882446,0.7010222673416138,-0.8373724818229675,0.9995024800300598,0.46682658791542053,0.7019873857498169,-0.8330187797546387,0.9993525743484497,0.4632088243961334,0.6995518207550049,-0.8331953287124634,0.9993172287940979,0.4595166742801666,0.6971620917320251,-0.8333185911178589,0.9992693662643433,0.4989762306213379,0.6774657368659973,-0.7391623854637146,0.999574601650238,0.4528633654117584,0.6752263307571411,-0.721032440662384,0.9994227290153503,0.4815859794616699,0.7033408880233765,-0.7799266576766968,0.9997799396514893,0.4677271842956543,0.6998724341392517,-0.7747839689254761,0.9996592402458191,0.5513092279434204,0.6687431931495667,-0.5626256465911865,0.9997888207435608,0.41967684030532837,0.6573255062103271,-0.5556023120880127,0.9994989037513733,0.5571149587631226,0.8061983585357666,-0.5464300513267517,0.9771562218666077,0.4116203188896179,0.7859362959861755,-0.5144808888435364,0.9784879088401794,0.5459635853767395,0.9285221695899963,-0.5994340777397156,0.9710106253623962,0.4192911684513092,0.9123223423957825,-0.5722357630729675,0.9811645150184631,0.5531047582626343,0.9553684592247009,-0.6438708901405334,0.9335758686065674,0.4193428158760071,0.9439958930015564,-0.61435866355896,0.9564399123191833,0.5393970012664795,0.9530950784683228,-0.6732903122901917,0.9397494792938232,0.43332743644714355,0.9427887201309204,-0.6477104425430298,0.9621988534927368,0.5321338176727295,0.9419297575950623,-0.6135888695716858,0.9377124309539795,0.4356706738471985,0.9281660914421082,-0.5872849225997925,0.9590898752212524,0.5232841372489929,0.7262043356895447,-5.502110070665367e-05,0.9997975826263428,0.4536726474761963,0.7301588654518127,0.0003287771251052618,0.9998515844345093,0.5133188366889954,0.8624337911605835,-0.01658490300178528,0.337543785572052,0.47203630208969116,0.8806048631668091,-0.050904281437397,0.37740591168403625,0.5097264051437378,0.9630271196365356,0.30089420080184937,0.21496541798114777,0.47433987259864807,0.9714840054512024,0.32479459047317505,0.18939198553562164,0.5060585737228394,0.966183602809906,0.32545149326324463,0.19964027404785156,0.4773683547973633,0.9770886301994324,0.3528497815132141,0.15193293988704681,0.5150074362754822,1.0268079042434692,0.21385517716407776,0.3037327826023102,0.47666439414024353,0.9941055774688721,0.2350473701953888,0.25397762656211853
narrow,0.4899124205112457,0.46911144256591797,-0.5300977230072021,0.9993798136711121,0.49472737312316895,0.45218104124069214,-0.5239013433456421,0.9981774687767029,0.49820050597190857,0.4506895840167999,-0.5239395499229431,0.998106837272644,0.5016199946403503,0.4490325152873993,-0.5240674614906311,0.9979565143585205,0.4842260777950287,0.4526747763156891,-0.5227049589157104,0.9984135031700134,0.4803474545478821,0.45161718130111694,-0.5228419899940491,0.9984259605407715,0.4765315055847168,0.45027220249176025,-0.5230023860931396,0.9985858201980591,0.506010115146637,0.4434141516685486,-0.41120702028274536,0.9971073865890503,0.4677788317203522,0.4448358416557312,-0.40684056282043457,0.998575747013092,0.49554958939552307,0.4784826338291168,-0.480780690908432,0.9994277954101562,0.48386043310165405,0.4787510335445404,-0.4798215329647064,0.999520480632782,0.54583340883255,0.515053391456604,-0.2889114320278168,0.9996868371963501,0.42827796936035156,0.5163325667381287,-0.28776222467422485,0.9998131394386292,0.5531479120254517,0.6409339904785156,-0.22653980553150177,0.9726076126098633,0.41520586609840393,0.6377829313278198,-0.2340811938047409,0.9881694316864014,0.5476977825164795,0.7510380148887634,-0.29957085847854614,0.8933204412460327,0.42206698656082153,0.7463964223861694,-0.3015326261520386,0.973091185092926,0.5483465194702148,0.7877201437950134,-0.329446405172348,0.8093505501747131,0.4169422686100006,0.7790431976318359,-0.324537992477417,0.9369415640830994,0.5406495332717896,0.7887376546859741,-0.3599344491958618,0.8237426280975342,0.4291972517967224,0.7791540026664734,-0.3605404496192932,0.943601131439209,0.5378500819206238,0.7752560377120972,-0.31208500266075134,0.8213454484939575,0.4326060712337494,0.7676807641983032,-0.3149785101413727,0.9377803206443787,0.5201224088668823,0.7180935740470886,-0.004026333801448345,0.9979666471481323,0.46214693784713745,0.7182978391647339,0.0040498035959899426,0.9984427690505981,0.5123521089553833,0.873724102973938,-0.04824582114815712,0.6717485785484314,0.4698430597782135,0.8788997530937195,-0.017727602273225784,0.7060090899467468,0.5072222948074341,0.9955839514732361,0.1454046070575714,0.5244023203849792,0.47562330961227417,0.9861651062965393,0.16222116351127625,0.4852127432823181,0.5050528049468994,1.0035977363586426,0.15657901763916016,0.3568804860115051,0.4800913333892822,0.9907315373420715,0.17451608180999756,0.2753911018371582,0.5178981423377991,1.0561375617980957,0.03337211161851883,0.5115258693695068,0.4707961678504944,1.0492699146270752,0.03837059438228607,0.47214657068252563
narrow,0.4912897050380707,0.39275023341178894,-0.3575112819671631,0.9996265769004822,0.49540573358535767,0.373386412858963,-0.34055912494659424,0.998816192150116,0.4988343119621277,0.3726511597633362,-0.34064263105392456,0.998805820941925,0.5021653175354004,0.3721030056476593,-0.3406950831413269,0.9986870884895325,0.48418158292770386,0.3759251534938812,-0.34059417247772217,0.9989388585090637,0.4801519811153412,0.3769029676914215,-0.3406572937965393,0.9989516139030457,0.47647786140441895,0.37787875533103943,-0.34076356887817383,0.9990171194076538,0.5060192942619324,0.37715065479278564,-0.22111928462982178,0.9981228709220886,0.47028350830078125,0.38405856490135193,-0.22308747470378876,0.9989272356033325,0.4985848069190979,0.4078318476676941,-0.31129011511802673,0.9996544718742371,0.4855848252773285,0.40956416726112366,-0.31180769205093384,0.9997227191925049,0.5544812679290771,0.47712793946266174,-0.1445901095867157,0.9998161196708679,0.4344446063041687,0.4798944890499115,-0.13983352482318878,0.9998502135276794,0.5586411952972412,0.6033796072006226,-0.09313017874956131,0.9778430461883545,0.4168021082878113,0.6045340299606323,-0.10906316339969635,0.9835172891616821,0.5466780066490173,0.7183359861373901,-0.2080593854188919,0.9367954134941101,0.4258361756801605,0.7106478214263916,-0.22004444897174835,0.9534340500831604,0.5462231636047363,0.7520727515220642,-0.24868981540203094,0.8915742039680481,0.4260379374027252,0.7416610717773438,-0.25502777099609375,0.9162400364875793,0.5364084243774414,0.7497279047966003,-0.28111565113067627,0.898170530796051,0.4349815845489502,0.7385603785514832,-0.28939390182495117,0.9206782579421997,0.5335114598274231,0.7406427264213562,-0.22190313041210175,0.8911168575286865,0.43738287687301636,0.7288588881492615,-0.23503586649894714,0.9104567766189575,0.5211074948310852,0.7149957418441772,0.0016686872113496065,0.9977882504463196,0.45938214659690857,0.7110805511474609,-0.0015964076155796647,0.9979181289672852,0.5143685340881348,0.8721655607223511,-0.03541485220193863,0.8714994788169861,0.4621047079563141,0.8734992146492004,-0.01384465117007494,0.8791201710700989,0.5084919333457947,0.9997434616088867,0.18952861428260803,0.7880220413208008,0.47159796953201294,0.9950361847877502,0.19201068580150604,0.7544804811477661,0.5029839873313904,1.001587986946106,0.2037520408630371,0.6243304014205933,0.4747728407382965,0.9955160617828369,0.20588164031505585,0.4680873155593872,0.5160667896270752,1.0749090909957886,0.07849444448947906,0.7371974587440491,0.4736386239528656,1.0718994140625,0.06752538681030273,0.6940230131149292
narrow,0.4807295799255371,0.4653429687023163,-0.5672537088394165,0.9996345639228821,0.48584145307540894,0.4518384337425232,-0.5620761513710022,0.9987739324569702,0.48945197463035583,0.44907447695732117,-0.5621042251586914,0.9989147186279297,0.49312812089920044,0.44563427567481995,-0.5622202157974243,0.998796820640564,0.4756964147090912,0.4541785418987274,-0.5596026182174683,0.9987525343894958,0.472228467464447,0.45310062170028687,-0.5597451329231262,0.9987954497337341,0.4688062071800232,0.45123064517974854,-0.5598563551902771,0.9987130165100098,0.4985111653804779,0.4288724958896637,-0.43507352471351624,0.998369574546814,0.46331602334976196,0.43558433651924133,-0.42329055070877075,0.9983894228935242,0.4872933030128479,0.46916481852531433,-0.5109065175056458,0.999649703502655,0.4748234152793884,0.4701111912727356,-0.5077099204063416,0.9996329545974731,0.547768771648407,0.4954499900341034,-0.2984336018562317,0.999898374080658,0.42660269141197205,0.4988820254802704,-0.2806399464607239,0.9998985528945923,0.5537281036376953,0.6227362155914307,-0.22860750555992126,0.9890174269676208,0.4144883155822754,0.6204468607902527,-0.2128233164548874,0.9872950315475464,0.5452208518981934,0.737202525138855,-0.33315691351890564,0.9699180126190186,0.4227887690067291,0.7281052470207214,-0.31142717599868774,0.9662728905677795,0.546822726726532,0.7713207602500916,-0.37363746762275696,0.937258243560791,0.4219628870487213,0.7608758807182312,-0.34586629271507263,0.936877429485321,0.5378718376159668,0.7700909972190857,-0.41177278757095337,0.9412246942520142,0.4316479563713074,0.758959174156189,-0.38616296648979187,0.9400025010108948,0.534051239490509,0.7577532529830933,-0.3488435447216034,0.9323751926422119,0.4346562325954437,0.748167872428894,-0.3278252184391022,0.9283456206321716,0.5149322748184204,0.7147805690765381,-0.003973722457885742,0.9958935379981995,0.45443397760391235,0.713969886302948,0.004084812477231026,0.9966644644737244,0.5160630941390991,0.8708881735801697,-0.04584268480539322,0.8933311104774475,0.4593852460384369,0.8787468075752258,-0.02339688315987587,0.8933725357055664,0.5144273042678833,0.9975722432136536,0.16966336965560913,0.7393128275871277,0.46463799476623535,0.9994986057281494,0.16836152970790863,0.7264916300773621,0.5079137086868286,1.0005604028701782,0.1834985762834549,0.5477879643440247,0.4685177206993103,0.999363362789154,0.18113219738006592,0.416477233171463,0.5140914916992188,1.0654451847076416,0.05280306190252304,0.6457145810127258,0.4619165360927582,1.0740752220153809,0.029372259974479675,0.6075893640518188
narrow,0.46945720911026,0.6778451204299927,-0.8701799511909485,0.999569296836853,0.4773019850254059,0.6732119917869568,-0.8782545328140259,0.9989566802978516,0.4829229414463043,0.6714732646942139,-0.8782431483268738,0.9990584850311279,0.48858851194381714,0.6690384149551392,-0.8784682154655457,0.9989977478981018,0.46328458189964294,0.6714332699775696,-0.8752591013908386,0.998996376991272,0.45935899019241333,0.6689876317977905,-0.8754484057426453,0.9990156292915344,0.45524510741233826,0.6665274500846863,-0.8755306005477905,0.9990248084068298,0.4987204968929291,0.6477938890457153,-0.7701629400253296,0.9986517429351807,0.4492735266685486,0.6452372670173645,-0.7566027045249939,0.9989237785339355,0.4795242249965668,0.6668513417243958,-0.8135445713996887,0.9995343685150146,0.46391162276268005,0.6664801836013794,-0.8098060488700867,0.9994885921478271,0.5457655191421509,0.6319314241409302,-0.5521761178970337,0.999808132648468,0.41730207204818726,0.6227744221687317,-0.558205783367157,0.9999353289604187,0.5509427785873413,0.7723144292831421,-0.4929443895816803,0.9770707488059998,0.4159103333950043,0.7563287615776062,-0.4774022698402405,0.9891382455825806,0.5367736220359802,0.9001250863075256,-0.5565485954284668,0.8953336477279663,0.4254375100135803,0.8781864047050476,-0.545345664024353,0.9676101207733154,0.5406340956687927,0.935534656047821,-0.5931519269943237,0.7887998223304749,0.4285963475704193,0.9070069193840027,-0.5848160982131958,0.9270521998405457,0.5299563407897949,0.9312585592269897,-0.6315274834632874,0.8087152242660522,0.4406015872955322,0.9049367904663086,-0.6245125532150269,0.9364386796951294,0.5252796411514282,0.9199926257133484,-0.571046769618988,0.8045504689216614,0.4414368271827698,0.8971418738365173,-0.5616211295127869,0.9278489947319031,0.5245230197906494,0.6937630772590637,-0.0028911777772009373,0.9980888366699219,0.4558962881565094,0.6930819153785706,0.0032055291812866926,0.9986637830734253,0.5155323147773743,0.8810845613479614,-0.04847510904073715,0.6181682348251343,0.46239981055259705,0.8794031143188477,-0.041736382991075516,0.6405071020126343,0.5116013884544373,1.0132209062576294,0.14988568425178528,0.5191965103149414,0.4671620726585388,0.9877756834030151,0.16924375295639038,0.44183477759361267,0.5114567279815674,1.0357334613800049,0.16195346415042877,0.3727835416793823,0.4734720289707184,1.0300935506820679,0.183712899684906,0.2671031355857849,0.5216768980026245,1.0632288455963135,0.02544647455215454,0.5127801299095154,0.47280216217041016,1.0692764520645142,0.04506804794073105,0.4434254765510559
wide,0.5019806623458862,0.3975953757762909,-0.3357456922531128,0.9999493360519409,0.5060974359512329,0.3809887766838074,-0.31822270154953003,0.9998928904533386,0.5100287795066833,0.3806361258029938,-0.3183276653289795,0.9998942613601685,0.5137535929679871,0.3805752694606781,-0.3184070885181427,0.9998876452445984,0.4944798946380615,0.3832918107509613,-0.3175341486930847,0.9998879432678223,0.4903743863105774,0.38444575667381287,-0.31762993335723877,0.9998795986175537,0.4866909980773926,0.3856453001499176,-0.31771984696388245,0.9998728632926941,0.5166501998901367,0.3893308937549591,-0.2008906602859497,0.9998213052749634,0.4815858006477356,0.3946518301963806,-0.197236105799675,0.9998295307159424,0.5096547603607178,0.4148927927017212,-0.2914469838142395,0.9999725222587585,0.494690477848053,0.4165154695510864,-0.29039108753204346,0.9999688267707825,0.5637975931167603,0.4904009997844696,-0.13878001272678375,0.9999534487724304,0.44331008195877075,0.49884745478630066,-0.13499894738197327,0.9999508857727051,0.5709694623947144,0.6105762720108032,-0.1471009999513626,0.9863435626029968,0.4260443150997162,0.6132413148880005,-0.13586530089378357,0.9879293441772461,0.558720588684082,0.7141918540000916,-0.3181857466697693,0.971502423286438,0.4409882128238678,0.7201468348503113,-0.25799310207366943,0.9521921277046204,0.5561778545379639,0.7512636184692383,-0.37361305952072144,0.9454811811447144,0.4420270025730133,0.7539289593696594,-0.3032298684120178,0.909844160079956,0.5472971200942993,0.7464942336082458,-0.4027511477470398,0.9476229548454285,0.4546036124229431,0.7488715648651123,-0.3379059433937073,0.911479115486145,0.5445600748062134,0.7366918325424194,-0.33315032720565796,0.9376455545425415,0.4563222825527191,0.7376834750175476,-0.2733762562274933,0.9030909538269043,0.5411916971206665,0.7317588925361633,0.002106685424223542,0.9993515610694885,0.4686264097690582,0.731536328792572,-0.00203493470326066,0.9994956851005554,0.5854387879371643,0.8836871981620789,-0.016680888831615448,0.9473804831504822,0.42755794525146484,0.8922708034515381,-0.0170898474752903,0.9621149301528931,0.6201211214065552,1.0049114227294922,0.2476697713136673,0.8179959058761597,0.38930219411849976,0.9967119693756104,0.23841194808483124,0.8267908096313477,0.6178184747695923,1.0122841596603394,0.26896315813064575,0.542622983455658,0.38728371262550354,1.0009512901306152,0.2596234083175659,0.3820165991783142,0.647971510887146,1.0639208555221558,0.15728195011615753,0.6914172172546387,0.3725605309009552,1.05588698387146,0.13994382321834564,0.65531986951828
wide,0.497274786233902,0.7923319935798645,-0.7574793100357056,0.9998952746391296,0.5031435489654541,0.786421537399292,-0.7689000368118286,0.9998797178268433,0.5071564316749573,0.7836901545524597,-0.7689873576164246,0.9998914003372192,0.5110698342323303,0.7809538245201111,-0.769173800945282,0.9998863339424133,0.49249395728111267,0.7887917757034302,-0.7654798626899719,0.9998431205749512,0.488664448261261,0.7879339456558228,-0.7655571103096008,0.9998353123664856,0.48547855019569397,0.7868041396141052,-0.765667736530304,0.9998172521591187,0.5177240967750549,0.7589969038963318,-0.6857773065567017,0.999875545501709,0.47250914573669434,0.7742136120796204,-0.669497013092041,0.9998555779457092,0.5037626028060913,0.779692530632019,-0.7177301049232483,0.9999270439147949,0.4902891218662262,0.7825954556465149,-0.712294340133667,0.9998940229415894,0.567653238773346,0.7301980257034302,-0.5216931104660034,0.9999271035194397,0.4357582926750183,0.7501116394996643,-0.5198172330856323,0.9997524619102478,0.5712719559669495,0.8661516904830933,-0.5273443460464478,0.9877169728279114,0.43086257576942444,0.8876278400421143,-0.5118603706359863,0.9804379940032959,0.5769566893577576,0.9922268986701965,-0.6186527013778687,0.9778576493263245,0.4402092397212982,1.0178015232086182,-0.5862048864364624,0.9785681962966919,0.6032600998878479,1.0290452241897583,-0.6809461116790771,0.9458140134811401,0.42829984426498413,1.0400129556655884,-0.6417991518974304,0.9525827169418335,0.5865188837051392,1.0333726406097412,-0.703978419303894,0.9514420628547668,0.44241905212402344,1.0199499130249023,-0.6702748537063599,0.9570093154907227,0.5755301117897034,1.0246206521987915,-0.6342216730117798,0.9469377994537354,0.4553053379058838,1.007709264755249,-0.602956235408783,0.9512569308280945,0.5382024049758911,0.7181969285011292,1.6489106201333925e-05,0.9998080730438232,0.4640952944755554,0.7238348722457886,0.00019307111506350338,0.9998612403869629,0.5797706246376038,0.8659437894821167,-0.01688493974506855,0.7077491879463196,0.4380531907081604,0.8757469058036804,0.03451020270586014,0.7782279849052429,0.5976943969726562,0.9714749455451965,0.2536003291606903,0.7741066813468933,0.40226712822914124,0.9774983525276184,0.29445621371269226,0.7656621932983398,0.5920749306678772,0.9853223562240601,0.27604302763938904,0.5686092376708984,0.4042131006717682,0.9862769842147827,0.3176102042198181,0.3862936198711395,0.6242095232009888,1.0320069789886475,0.16851137578487396,0.7443394064903259,0.38777726888656616,1.0368447303771973,0.20996172726154327,0.6965849995613098
